Lemma,Grundform 
Stickel,"['Arkstickel', 'Bohnenstickel', 'Gartenstickel', 'Klafterstickel', 'Laubstickel', 'Mainstickel', 'Zahnstickel', 'Zaunstickel']"
Bund,"['Armbündlein', 'Bauchbund', 'Besenbündel', 'Bünd', 'Bündel', 'Deiselbündelein', 'Dornbündel', 'Dotenbündel', 'Drudenbund', 'Eichenbündlein', 'Fichtenbündelein', 'Getreidebündel', 'Haselnussbündelein', 'Hetzbündel', 'Hirnbund', 'Hochzeitbündel', 'Hochzeitsbündel', 'Hoffartsbündel', 'Holzbündlein', 'Hurenbündel', 'Kinnbund', 'Kirchweihbündel', 'Kirchweihsbündel', 'Kopfbund', 'Krakelbündel', 'Lindenbündlein', 'Läusbündel', 'Nervenbündel', 'Patenbündel', 'Pfälzerbund', 'Prasselbündelein', 'Prasselbüschelein', 'Reisigbündel', 'Reisigbündelein', 'Reisigbündlein', 'Reisiggebündelein', 'Reisiggebündlein', 'Reisigsbündel', 'Reisigsbündlein', 'Reisigsgebündlein', 'Saubündel', 'Schaubbündel', 'Schilfbündel', 'Stirnbund', 'Streubündelein', 'Streubüschel', 'Streubüschelein', 'Strohbündel', 'Strohbündlein', 'Taufbündel', 'Wellenbündel', 'Zwerchbündel', 'Zwetschgenbündel']"
Schlitten,"['Armeleuteschlitten', 'Bahngeschlitten', 'Bahnschlitten', 'Baucherschlitten', 'Bauernschlitten', 'Bauholzschlitten', 'Beckenschlittlein', 'Blockschlitten', 'Bobschlitten', 'Bockeleinsschlitten', 'Bockelschlitten', 'Bockleinsschlitten', 'Bockschlitten', 'Bogenschlitten', 'Bretterschlitten', 'Böckleinschlitten', 'Doppelschlitten', 'Dornschlitten', 'Eggenschlitten', 'Eisschlitten', 'Fabrikschlitten', 'Fassschlitten', 'Fuhrschlitten', 'Gaulleinschlitten', 'Gaulschlitten', 'Geißschlitten', 'Geländerschlitten', 'Gespannschlitten', 'Gäulschlitten', 'Gäulsschlitten', 'Handlastschlitten', 'Handrodelschlitten', 'Handschlitten', 'Heuschlittlein', 'Hochzeitsschlitten', 'Holzabfuhrschlitten', 'Holzschlitten', 'Holztransportdoppelschlitten', 'Hornschlitten', 'Hundeschlitten', 'Hörnerschlitten', 'Hörnleinschlitten', 'Hörnleinsschlitten', 'Hüttenschlitten', 'Kastenschlitten', 'Kinderrodelschlitten', 'Kinderschlitten', 'Kipfenschlitten', 'Kipfschlitten', 'Kistenschlitten', 'Kleinkinderschlitten', 'Kohlenschlitten', 'Krätzenschlitten', 'Kufenschlitten', 'Kühschlitten', 'Langholzschlitten', 'Langschlitten', 'Lastschlitten', 'Leiterleinsschlitten', 'Luxusschlitten', 'Metallschlitten', 'Milchschlitten', 'Mistschlitten', 'Mühlenschlitten', 'Müllerschlitten', 'Ochsenschlitten', 'Pferdeschlitten', 'Pferdleinschlitten', 'Rangschlitten', 'Reibschlitten', 'Rennrodelschlitten', 'Rennschlitten', 'Renntierschlitten', 'Rodelschlitten', 'Rollschlittlein', 'Rossschlitten', 'Rundhörnerschlitten', 'Räumschlitten', 'Sanitätsschlitten', 'Schleifschlitten', 'Schleppschlitten', 'Schlittenhörschel', 'Schlittschuhschlitten', 'Schneeschlitten', 'Schorschlitten', 'Sesseleinsschlitten', 'Spazierschlitten', 'Spießschlitten', 'Spurschlitten', 'Stachelschlitten', 'Stechschlitten', 'Steinschlitten', 'Strohschlitten', 'Stuhlschlitten', 'Stämmschlitten', 'Tafelschlitten', 'Teichschlitten', 'Trageschlitten', 'Tragschlitten', 'Transportschlitten', 'Wagenschlitten', 'Wasserschlitten', 'Weinschlitten', 'Wurstschlitten', 'Zerrschlitten', 'Ziehschlitten', 'Ziehschlittten', 'Zugschlitten']"
Gelte,"['Armeleutsgelte', 'Fleischgelte', 'Kälbleinsgeltlein', 'Melkgelte', 'Milchgelte', 'Nassgelte', 'Saufgelte', 'Saufgeltlein', 'Tränkgelte', 'Wassergelte']"
Tabak,"['Armenleutstabak', 'Hasentabak', 'Pristabak', 'Schnupftabak', 'Schnupftabakspiffer', 'Teufelschnupftabak', 'Teufelsschnupftabak', 'Teufelstabak']"
Keil,"['Armkeil', 'Berstkeil', 'Blitzkeil', 'Borstkeil', 'Bremskeil', 'Donnerkeil', 'Donnerkeiler', 'Eisenkeil', 'Eisenkeitel', 'Gewirrekeil', 'Gewitterkeil', 'Haukeil', 'Herzkeil', 'Holzkeil', 'Holzkeitel', 'Holzspältkeil', 'Kipfkeil', 'Kipfstockkeil', 'Kliebkeil', 'Schleifkeil', 'Schoßkeil', 'Schutzkeil', 'Setzkeil', 'Spaltkeil', 'Sprengkeil', 'Spältkeil', 'Stockkeil', 'Stöckkeil', 'Sägekeil', 'Tirolkeil', 'Tragkeil', 'Treibkeil']"
leuchten,"['Armleuchter', 'Golleuchter', 'Kellerleuchtlein', 'Kipfenleuchter', 'Wetterleuchten', 'Wetterleuchter', 'wetterleuchten']"
schlupfen,"['Armschlupfer', 'Handschlupfer']"
schützen,['Armschützer']
stauchen,"['Armstaucher', 'Handstauchelein', 'Handstaucher', 'Handstaucherlein']"
voll,"['Armvoll', 'Armvollein', 'Armvollvoll', 'Bandvoll', 'Barnvoll', 'Bergvoll', 'Bottichvoll', 'Brutvoll', 'Eimervoll', 'Fingerhutvoll', 'Gackselvoll', 'Gacksvoll', 'Garbenhandvoll', 'Gatzelvoll', 'Gatzvoll', 'Gluckvoll', 'Goschevoll', 'Gurgelvoll', 'Gäcksvoll', 'Hafenvoll', 'Handvoll', 'Handvollchen', 'Handvollein', 'Handvollvoll', 'Heuwagenvoll', 'Händelvoll', 'Händleinvoll', 'Klatschevoll', 'Krebenvoll', 'Kuhmaulvoll', 'Kübelvoll', 'Kühmaulvoll', 'Kühtrogvoll', 'Leitervoll', 'Matschkufenvoll', 'Maulvoll', 'Mundvoll', 'Mundvollchen', 'Mundvollein', 'Mäuleinvoll', 'Nasenlochvoll', 'Nestleinvoll', 'Nestvoll', 'Pratzevoll', 'Ranzenvoll', 'Reffvoll', 'Reisigarmvoll', 'Reisigarmvollein', 'Schiebschüsselvoll', 'Schleppenvoll', 'Schwenkkesselvoll', 'Schübelvoll', 'Schüsselvoll', 'Sichelvoll', 'Spülschüsselvoll', 'Stiefelvoll', 'Ständervoll', 'Teigschüsselvoll', 'Tellervoll', 'Tiegelvoll', 'Topfvoll', 'Trogvoll', 'Tätschleinvoll', 'Wagenvoll', 'Wannevoll', 'Wurfvoll', 'Zubervoll', 'Ärmvollein']"
Scheitel,"['Arschbackenscheitel', 'Arschscheitel', 'Augenscheitel', 'Augscheitel', 'Konfirmandenscheitel', 'Leutnantscheitel', 'Mittelscheitel', 'Poposcheitel', 'Poppesscheitel', 'Schießscheitel', 'Schleimscheitel', 'Schussscheitel', 'Wasserscheitel']"
Birne,"['Arschbirne', 'Braterdbirne', 'Bratgrundbirne', 'Bratgrundbirnlein', 'Butterbirne', 'Erdbirnbaunze', 'Erdbirnbaunzlein', 'Erdbirndatscherlein', 'Erdbirnditscherlein', 'Erdbirne', 'Erdbirnenbäuchlein', 'Erdbirnendätscher', 'Erdbirneneinklauben', 'Erdbirnengrabzeit', 'Erdbirnenknödelein', 'Erdbirnenlesen', 'Erdbirnenwagen', 'Erdbirnenzusammenlesen', 'Erdbirnhäufel', 'Erdbirnkräuter', 'Erdbirnlein', 'Erdbirnsnudel', 'Erstgrundbirne', 'Esserdbirne', 'Essigbirne', 'Eßgrundbirne', 'Fallbirne', 'Fleischbirne', 'Frühbirne', 'Früherdbirne', 'Frühgrundbirne', 'Futtererdbirne', 'Futtergrundbirne', 'Gewürgelbirne', 'Glühbirne', 'Gratschbirne', 'Großmutterbirne', 'Grunbirnlein', 'Grundbirnbällelein', 'Grundbirnbäuchlein', 'Grundbirnchen', 'Grundbirndotsche', 'Grundbirndätschelein', 'Grundbirne', 'Grundbirnekräutig', 'Grundbirnen', 'Grundbirnendätscher', 'Grundbirnenrangelein', 'Grundbirnenriefe', 'Grundbirnenschnitz', 'Grundbirnenstopfer', 'Grundbirnensträuche', 'Grundbirnenstutzel', 'Grundbirnenstöcke', 'Grundbirnentäschlein', 'Grundbirnenwürstlein', 'Grundbirnenzämmet', 'Grundbirnescheibelein', 'Grundbirnlatschen', 'Grundbirnlein', 'Grundbirnscheibel', 'Grundbirnskloß', 'Grundbirnsock', 'Grundbirnspfannekuchen', 'Grundbirnsplätzlein', 'Grundbirnstätscher', 'Grundbirnstätscherlein', 'Grundbirnstücke', 'Holzbirne', 'Jakoberdbirne', 'Kloßgrundbirne', 'Klößerdbirne', 'Klößgrundbirne', 'Knödeleinerdbirnen', 'Knödeleinserdbirnen', 'Knödelerdbirne', 'Knödelerdbirnen', 'Legeerdbirne', 'Legegrundbirne', 'Legerdbirne', 'Leggrundbirne', 'Matschbirne', 'Mostbirne', 'Pflanzerdbirne', 'Plattbirne', 'Quellgrundbirnchen', 'Reibgundbirne', 'Rosenerdbirne', 'Rundbirne', 'Rösterdbirne', 'Röstgrundbirne', 'Saaterdbirne', 'Saatgrundbirne', 'Saftbirne', 'Samenerdbirne', 'Samengrundbirne', 'Samgrundbirne', 'Saubirne', 'Sauerdbirne', 'Sauerdbirnlein', 'Saugrundbirne', 'Schmalzerdbirne', 'Schnitzgrundbirne', 'Schälerdbirnen', 'Schälgrundbirne', 'Setzgrundbirne', 'Siloerdbirne', 'Silogrundbirne', 'Sommerbirne', 'Sommererdbirne', 'Soßbirne', 'Steckbirne', 'Steckerdbirne', 'Steckggrunbirne', 'Stopferdbirne', 'Stopferdbirnen', 'Stopfererdbirnen', 'Stopfgrundbirne', 'Stutzbirne', 'Suppbirne', 'Sägrundbirne', 'Säubirne', 'Säuerdbirne', 'Säuerdbirnlein', 'Säugrundbirnchen', 'Säugrundbirne', 'Säugrundbirnlein', 'Säuleinsgrundbirne', 'Teigbirne', 'Töpfgrundbirne', 'Vieherdbirne', 'Viehgrundbirne', 'Wasserbirne']"
kriechen,"['Arschgekriech', 'Arschkriecher', 'Bodenkriecher', 'Dachkriecher', 'Hereingekrochene', 'Hereingekrochener', 'Kellerkriecher', 'Küchenkriecher', 'Lehrerkriecher', 'Ritzleinskriecher']"
Glatze,"['Arschglatze', 'Fettglatze', 'Glatzenhannes', 'Glatzenhanni', 'Spiegelglatze']"
recken,"['Arschherumrecker', 'Ausreck']"
Kerbe,"['Arschkerbe', 'Baumkerbe', 'Einkerbe', 'Haukerbe', 'Holzkerbe', 'Ohrenkerbe', 'Ohrkerbe', 'Speckkerbe']"
kitzeln,"['Arschkitzel', 'Krötenkitzer', 'Nervenkitzel']"
kritzen,"['Arschkritzel', 'Arschkritzelein', 'Launenkritzeln']"
Kröte,"['Arschkröte', 'Bibberkröte', 'Bruchkröte', 'Dreckkröte', 'Gatzkröte', 'Giftkröte', 'Häckerskröte', 'Lauskrott', 'Lauskröte', 'Läuskrott', 'Läuskröte', 'Mordskröte', 'Nestkröte', 'Seichkröte', 'Stoppelkröte']"
Körper,"['Arschkörper', 'Pflugkörper']"
lecken,"['Arschlecken', 'Hirschlecke', 'Kuhlecke', 'Kuhlecken', 'Leckbatzer', 'Mädleinslecker', 'Rahmlecker', 'Speichellecker', 'Säugelecker', 'Zuckerlecklein']"
Marter,"['Arschmarter', 'Hundmarter', 'Hundsmarter', 'Pflugreutmarter']"
Partie,"['Arschpartie', 'Fischpartie', 'Karpfenpartie', 'Schellenpartie']"
Plempel,"['Arschplempel', 'Bierplempel', 'Brunnenplempel', 'Dorfplempel', 'Oberplempel', 'Plem', 'Sauplempel']"
Prügel,"['Arschprügel', 'Aufgürtprügel', 'Bremsprügel', 'Erlenprügel', 'Gurtprügel', 'Gürtprügel', 'Gürtprügelein', 'Mangprügel', 'Mordsprügel', 'Reitelprügel', 'Salzprügelein', 'Schleifprügel', 'Sperrprügel', 'Sterprügel', 'Tragprügel', 'Waschprügel', 'Windenprügel', 'Wäscheprügel']"
quack,"['Arschquack', 'Fohrquackelein', 'Froschquackerer', 'Furzquackster', 'Krähenquack', 'Nestquack', 'Nestquackchen', 'Nestquackel', 'Nestquackelein', 'Nestquacker', 'Nestquackerer', 'Nestquacklein', 'Nestquak', 'Nestquäcklein', 'Nestquäklein']"
rutschen,"['Arschrutscher', 'Bahnrutscher', 'Bauchelrutscher', 'Bauchrutsch', 'Bauchrutschen', 'Bauchrutscher', 'Bauchrutscherlein', 'Beinrutschen', 'Brettelrutscher', 'Bretterrutsche', 'Brettleinrutscher', 'Durchgerutschter', 'Eisrutsche', 'Eisrutscher', 'Herumrutscher', 'Kinderrutschelein', 'Kniebankrutscher', 'Knierutscher', 'Käsrutsche', 'Lastrutscher', 'Läusrutsche', 'Melkrutscher', 'Milchkannenrutscher', 'Milchrutscherlein', 'Radelrutsch', 'Schneerutsche', 'Schneerutscher', 'Stahlrutscherlein', 'Steinrutsche', 'Strohrutsche', 'Wegrutscher', 'Wehrrutsche']"
Zopf,"['Arschzopf', 'Brezenzopf', 'Essigzopf', 'Haarzopf', 'Hefezopf', 'Kirchweihzopf', 'Maiszöpfe', 'Mohnzopf', 'Mohnzöpflein', 'Mohzöpflein', 'Rattenzopf']"
Krücke,"['Aschenkrücke', 'Backkrucke', 'Backkrücklein', 'Backtrogkrücke', 'Bremskrücke', 'Eiskrücke', 'Hemmkrücke', 'Hühnerkrücke', 'Ofenkrücke', 'Ofenkrückel', 'Ofenkrücklein', 'Schneekrücke', 'Teigkrucke', 'Teigkrücklein']"
Magen,"['Aschermittwochsmagen', 'Blitzmagen', 'Blättermagen', 'Blättleinsmagen', 'Freibiermagen', 'Gemäge', 'Hundsmagen', 'Hungermagen', 'Hängmagen', 'Hühnermagen', 'Klippermagen', 'Knurrmagen', 'Kommunikantenmägelein', 'Kuhmagen', 'Kuttelmagen', 'Kälbermagen', 'Kühmagen', 'Labmagen', 'Läusemagen', 'Magen', 'Netzmagen', 'Rindermagen', 'Saumagen', 'Scheißmagen', 'Schwartemagen', 'Schwartenmagen', 'Sehnmagen', 'Speimagen', 'Säumagen', 'Vormagen', 'Zwiemagen']"
Auto,"['Aschermännerauto', 'Brautauto', 'Bräutelauto', 'Elendsauto', 'Fangauto', 'Gendarmauto', 'Hochzeitsauto', 'Kinderauto', 'Kühauto', 'Polizeiauto', 'Säuauto', 'Tretauto', 'Viehauto', 'Zuchthäuslerauto']"
Ase,"['Asenbaum', 'Ofenase', 'Ofendase', 'Ofendäse', 'Ofenrase', 'Schleißase', 'Spanase', 'Spanasel', 'Spanrasel', 'Spanraxel', 'Spänasel', 'Spändase', 'Spändäse', 'Spändäsel']"
Aspe,"['Aspe', 'Langaspe']"
pflanzen,"['Asphaltpflanze', 'Birkenpflanze', 'Fichtenpflanze', 'Fleischpflanze', 'Fleischpflanzel', 'Fleischpflanzlein', 'Fohrenpflanze', 'Köhlpflanze', 'Köhlpflänzchen', 'Mandelpflanze', 'Pforschenpflanze', 'Rangelpflanze', 'Rangepflänzlein', 'Rangesenpflanze', 'Rangesenpflänzlein', 'Rangespflanze', 'Rangespflänzlein', 'Rummelsepflanze', 'Rummelsepflänzlein', 'Runkelpflanze', 'Runkelpflanzen', 'Runkelpflänzlein', 'Runkelrübenpflanze', 'Runkelspflanze', 'Rübenpflanze', 'Rübenpflänzlein', 'Salatpflanzen', 'Salatpflänzlein', 'Schotenpflänzlein', 'Setzpflanze', 'Setzpflänzlein', 'Setzrübenpflanze', 'Stadtpflanze', 'Särübenpflanze', 'Waldpflanze']"
Wurm,"['Asselwurm', 'Glühwurm', 'Glühwurmel', 'Glühwürmchen', 'Glühwürmel', 'Glühwürmlein', 'Herzwurm', 'Johanniswurm', 'Johanniswürmchen', 'Johanniswürmel', 'Johanniswürmlein', 'Krautwurm', 'Krautwürme', 'Leuchtwurm', 'Leuchtwürmlein', 'Molkwurm', 'Regenwurm', 'Tatzelwurm']"
Ast,"['Ast', 'Dürrast', 'Fallast', 'Halast', 'Holzast', 'Kronenästig', 'Reisigast', 'Reisigästlein', 'Streuast', 'Ästehaufen', 'Ästleinsgeschlamp']"
Quirl,"['Astquirl', 'Erdäpfelquirl', 'Holzquirl']"
Schleuder,"['Astschleuder', 'Dreckschleuder', 'Dreckschleudere', 'Dreckschleuderin', 'Erdbirnenschleuder', 'Erdbirnenschleuderer', 'Erdbirnenschleuderin', 'Erdäpfelschleuder', 'Erdäpfelschleuderer', 'Erdäpfelsschleuder', 'Erdäpfelsschleuderer', 'Giftschleuder', 'Grundbirnenschleuder', 'Grundbirnenschleuderer', 'Hemdschleuder', 'Hemdschleuderer', 'Hemdschleudin', 'Kartenschleuder', 'Kartoffelschleuder', 'Kartoffelschleuderer', 'Katzenschleuder', 'Patakenschleuder', 'Salzschleuder', 'Schlaude', 'Steinschleuder', 'Steinschleuderlein']"
Atatürk,['Atatürken']
Not,"['Atemnot', 'Heimnöten', 'Schwerenöter']"
Busen,"['Atombusen', 'Hängebusen', 'Saubusen', 'Superbusen']"
Trank,"['Aufbautränklein', 'Barntränke', 'Brunnentränke', 'Dorftränke', 'Eimertränke', 'Hopfengetränk', 'Kartoffeltränke', 'Kälbertränke', 'Sautrank', 'Sautränke', 'Sautränket', 'Schrottränke', 'Selbsttränke', 'Selbsttränker', 'Säutrank', 'Säutränke', 'Viehtränke', 'Viehtränker']"
brausen,"['Aufbrauser', 'Aufbrauseter', 'Windsbraus']"
rinnen,"['Auffangrinne', 'Augenrinne', 'Backenrinne', 'Besuchsrinne', 'Brechrinne', 'Dachrinne', 'Dachrinnsal', 'Fettrinne', 'Lausrinne', 'Läusrinne', 'Schweißrinne', 'Speckrinne', 'Wasserrinne']"
Batzen,"['Aufgebatzter', 'Brotbatzer', 'Dreckbatzen', 'Einbatzer', 'Eisbatzen', 'Eiterbatzen', 'Fettbatz', 'Fettbatzen', 'Fingerbatzen', 'Fleckbatzer', 'Fleckbätzer', 'Fleckleinsbatzer', 'Fleckleinsbätzer', 'Grasbatzen', 'Herzenbätzelein', 'Honigbatzel', 'Honigbatzer', 'Hornhautbätzerlein', 'Jetztbatz', 'Kaubatzel', 'Kaubazel', 'Kellerbätzelein', 'Kellerbätzer', 'Kuhbatzen', 'Kuhbatzer', 'Kühbatzen', 'Kühbatzer', 'Lausbatzen', 'Lehmbatzen', 'Lumpenbatzer', 'Maisbätzelein', 'Matschbatzen', 'Mauerbätzelein', 'Mistbatzen', 'Mistbatzer', 'Nestbatz', 'Nestbatzel', 'Nestbatzen', 'Nestbatzlein', 'Nestbätzel', 'Nestbätzer', 'Nestbätzlein', 'Ohrenbatzel', 'Pappschneebatzen', 'Pechbätzlein', 'Rasenbatzen', 'Rotzbatzen', 'Schnatterbatz', 'Schneebatz', 'Schneebatzen', 'Schreibatz', 'Speckbatz', 'Stoffbatzer', 'Stumbätz', 'Wasenbatzen', 'Wasserbatzen', 'Wiesenbatzen', 'Zuckerbatzer']"
blasen,"['Aufgeblasene', 'Aufgeblasener', 'Hasenblaser', 'Hirnbläsierter', 'Luftblase', 'Neujahrblasen', 'Neujahrsanblasen', 'Neujahrsblasen', 'Nordbläser', 'Ohrenbläser', 'Saublase', 'Saublatter', 'Seifenblase', 'Sonntagsbläschen', 'Trompetenblasen', 'Wasserblase']"
bieten,"['Aufgebot', 'Ausgebiet', 'Ausgeboten']"
bringen,"['Aufgebrachte', 'Balleinbringer', 'Hinterbringer', 'Mitbringelein', 'Mitbringets', 'Mitbringsel', 'Mitbringselein', 'Reisemitbringelein']"
Donner,['Aufgedonnerte']
passen,"['Aufgepasstes', 'Aufpasser', 'Aufpasserin', 'Kinderaufpasserin']"
regen,"['Aufgeregter', 'Aufregung', 'Mordsaufrege', 'Mordsaufregetes', 'Mordsaufregung']"
Schlitz,"['Aufgeschlitzig', 'Aufgeschlitztes', 'Aufschlitzen', 'Baumschlitz', 'Daumenschlitz', 'Doppelschlitz', 'Halmschlitzen', 'Herumgeschlitztes', 'Schleißenschlitzer', 'Stoppelschlitzen', 'Stupfelschlitzen', 'Türschlitz', 'Umschlitzen', 'Wiesenschlitzen']"
schnappen,"['Aufgeschnapptes', 'Eingeschnappter', 'Schnapperlein', 'Schnäpperer', 'Übergeschnappter']"
Spieß,"['Aufgespießte(r)', 'Barrasspieß', 'Eisspieß', 'Garbenspieß', 'Garbenspießelein', 'Garbenspießen', 'Garbenspießer', 'Garbenspießerlein', 'Garbspieß', 'Garbspießen', 'Gerstenspieß', 'Getreidspießen', 'Herbstspießer', 'Krottenspieß', 'Reckenspießen', 'Strohspießer']"
Spreißel,"['Aufgespreißeltes', 'Backspreißelein', 'Holzspreißel', 'Holzspreißelein', 'Kienspreißel', 'Kienspreißelein', 'Schlittensprissel']"
springen,"['Aufgesprungenes', 'Bettspringer', 'Bocksprung', 'Dachvorsprung', 'Fallschirmspringer', 'Froschsprung', 'Hechtsprung', 'Himbeerspringerlein', 'Hürdenspringer', 'Katzensprung', 'Kopfsprung', 'Orangenspringerlein', 'Röhrenspringer', 'Seitenspringer', 'Seitensprung', 'Vorsprung', 'Waldmeisterspringerlein', 'Widspringer', 'Wiegenspringer', 'Zuspringerin']"
Takel,['Aufgetakelte']
Trumpf,['Aufgetrumpft']
warm,"['Aufgewärmtes', 'Gelenkwärmer', 'Magenwärmer', 'Nasenwärmer', 'Pulswärmer', 'Pulswärmerlein', 'Sauwärme', 'Seelenwärmer', 'Sonnenwurm']"
helfen,"['Aufhelfer', 'Aushelfer', 'Aushilfe', 'Dreschhelfer', 'Kalkhilfe', 'Kinderhilfe', 'Küchenhilfe', 'Messhelfer', 'Nothelfer', 'Spülhilfe', 'Widerhilfe', 'Wirtschaftswunderhelfer']"
Schnur,"['Aufhängeschnur', 'Betschnur', 'Bindschnur', 'Dengelschnur', 'Einbindschnur', 'Eindrehschnur', 'Fadschnur', 'Farschschnur', 'Garbenschnur', 'Garbschnur', 'Geißelschnur', 'Halteschnur', 'Hopfenschnur', 'Hutschnur', 'Knallschnur', 'Lienenschnur', 'Mutschnur', 'Patschschnur', 'Peitschenschnur', 'Peitschenschnürlein', 'Pfatzschnur', 'Pfitzschnur', 'Pressschnur', 'Reitelschnur', 'Ringschnur', 'Schnalzschnürlein', 'Sensenschnur', 'Vorschnur', 'Vorschnürlein', 'Weinschnur', 'Wickelschnur']"
Schlaufe,"['Aufhängschlaufe', 'Heuschleife', 'Ofenschlaufe', 'Strickschlaufe']"
kleben,"['Aufkleber', 'Brauereiaufkleber', 'Flaschenaufkleber', 'Kleber']"
koppen,"['Aufkoppen', 'Koppgöcker']"
Stecken,"['Aufladestecken', 'Baumstecken', 'Bischofsstecken', 'Bohnenstecken', 'Bündleinsstecken', 'Eisstecken', 'Erdäpfelstecken', 'Gabeleinstecken', 'Garbstecken', 'Geographiestecken', 'Gurtstecken', 'Haselnusssteckelein', 'Haselnussstecken', 'Haselnüssstecken', 'Nagelstecken', 'Peitschenstecken', 'Pfetzeleinsstecken', 'Pfetzleinssteckelein', 'Pfetzleinsstecklein', 'Pfetzleinstecken', 'Pflugstecken', 'Prügelstecken', 'Querstecken', 'Rabensteckelein', 'Rechenstecken', 'Reisigstecken', 'Reitelstecken', 'Reutenstecken', 'Reutestecken', 'Rohrsteckelchen', 'Rohrsteckelein', 'Rohrstecken', 'Rumpelstecken', 'Schaubstecken', 'Schiebstecken', 'Schlittenstecken', 'Schlägsteckelein', 'Schlägstecken', 'Schubstecken', 'Schulsteckelein', 'Schulterstecken', 'Schwefelstecken', 'Skistecken', 'Spannstecken', 'Spazierstecken', 'Spreizstecken', 'Spräußstecken', 'Stachelstecken', 'Steckelein', 'Stecken', 'Strohwischstecken', 'Tatzensteckel', 'Tatzensteckelein', 'Tatzenstecken', 'Tragstecken', 'Zaunstecken']"
Lage,"['Auflage', 'Auslage', 'Balkenlage', 'Binderbalkenlage', 'Breitauflage', 'Buchenlaubeinlage', 'Dachbalkenlage', 'Dachbodenbalkenlage', 'Dachbodenlage', 'Dachstuhlbalkenlage', 'Kehlbalkenlage', 'Ladungslager', 'Lage', 'Lager', 'Suppeneinlage', 'Unterlage', 'Wendelager']"
Lauf,"['Auflauf', 'Laufer']"
Kloß,"['Auflaufklöße', 'Ausschöpfkloß', 'Backeskloß', 'Backesklößlein', 'Ballenkloß', 'Ballenklößlein', 'Ballkloß', 'Bettelmannskloß', 'Bockskloß', 'Bollerkloß', 'Bratklöße', 'Brotkloß', 'Brotklöße', 'Brotklößlein', 'Butterklöße', 'Bündelkloß', 'Eierkloß', 'Erdbirnenkloß', 'Erdbirnkloß', 'Erdäpfelkloß', 'Erdäpfelklößlein', 'Erdäpfelskloß', 'Erdäpfelsklöße', 'Fleischballkloß', 'Fleischklößchen', 'Fleischklößel', 'Fleischklößlein', 'Fransenkloß', 'Gehacktesklößlein', 'Gerstenhefekloß', 'Grießklößlein', 'Grundbirnenkloß', 'Grundbirnenklöße', 'Grundbirnenklößlein', 'Grundbirnkloß', 'Grundbirnklößlein', 'Hackfleischklößlein', 'Hackklößchen', 'Handvolleinkloß', 'Hefekloß', 'Hefeklöße', 'Hefenkloß', 'Hundkloß', 'Hundskloß', 'Kartoffelkloß', 'Kartoffelklöße', 'Kartoffelklößlein', 'Kartäuserkloß', 'Kartäuserklöße', 'Klumpenkloß', 'Kälberklöße', 'Mehlkloß', 'Mehlklöße', 'Mehlklößlein', 'Milchkloß', 'Mockeleinklöße', 'Mockeleinsklöße', 'Mockelklöße', 'Ofenkloß', 'Ofenklöße', 'Patakenkloß', 'Patschkloß', 'Patschklößlein', 'Pfannenkloß', 'Reißkloß', 'Riebelskloß', 'Röhrenkloß', 'Röhrenklößlein', 'Schneekloß', 'Schnippeleinklöße', 'Schöpfkloß', 'Semmelkloß', 'Serviettenkloß', 'Stampfeskloß', 'Steinklöße', 'Stumpenklößlein', 'Stumpesklöße', 'Säukloß', 'Trauerkloß', 'Weckkloß', 'Weizenklöße', 'Zottelklöße', 'Äpfelklößlein']"
liegen,"['Auflieger', 'Bauchliegeleins', 'Mordslage', 'Querlager', 'Schräglage']"
läppern,"['Aufläpperig', 'Schläpperig', 'Zusammengegläppertes']"
merken,"['Aufmerksamkeit', 'Augenmerk', 'Dauermerker', 'Marksteinmerker']"
Kind,"['Aufpasskind', 'Beichtkind', 'Chaisenkind', 'Christkind', 'Christkindlein', 'Einzelkind', 'Flaschenkind', 'Flaschenkindlein', 'Geschwisterkind', 'Geschwisterkinder', 'Geschwisterskind', 'Geschwistertkind', 'Goldkind', 'Heidenkind', 'Heiliggeistkind', 'Herzenskindlein', 'Hockenbleiberkind', 'Inzuchtkind', 'Kleinkind', 'Kommunionkind', 'Liebkind', 'Musskind', 'Mutterkind', 'Nachtmahlkind', 'Nachtmahlskind', 'Pappelkindlein', 'Saukind', 'Schnullerkind', 'Schoßkind', 'Schulkind', 'Siebenmonatskind', 'Sorgenkind', 'Stadtkind', 'Streukind', 'Wunschkind', 'Zwitterkind']"
Peitsche,['Aufpeitscher']
picken,"['Aufpicken', 'Aufpickler', 'Eispicker', 'Hirnpicker', 'Schneepicker']"
Wut,"['Aufräumwut', 'Grantigwut', 'Putzwut', 'Sauwut', 'Tollwütiger']"
sammen,"['Aufsammen', 'Beerensammler', 'Beersammler', 'Flachssammeln', 'Nachgesammeltes', 'Raupensammlung']"
Sattel,['Aufsattler']
Satz,"['Aufsatz', 'Merksatz', 'Rahmsatz', 'Schlüsselsatz', 'Schuhabsatz', 'Türabsatz', 'Wagenaufsatz']"
