Lemma,Grundform
zwicken,"['Eisenzwickel', 'Maulzwickelein', 'Nasenzwickerlein', 'Wäschezwickel', 'Wäschezwickelein', 'Wäschezwickerl', 'Wäschezwickerlein', 'Wäschzwickerlein', 'Zwickel', 'Zwickelein', 'Zwickerl', 'Zwickerlein']"
Haut,"['Eishäutlein', 'Häutchen', 'Häutel', 'Häuterlein', 'Häutlein', 'Nagelhäutlein']"
Schicht,['Eisschichtlein']
Schwarte,"['Eisschwärtlein', 'Geschwärtel', 'Schwartel', 'Schwärtlein']"
Schub,"['Eisschübel', 'Grasschübel', 'Schneeschübel', 'Schuberlein', 'Schübel']"
Stich,"['Eisstichel', 'Mückenstichlein', 'Pferdstichel', 'Schneestichel', 'Stichel', 'Stichlein']"
Pocke,"['Eiterpfücklein', 'Eiterpöckelchen', 'Fücklein', 'Fückslein', 'Pfuchlein', 'Pfäuklein', 'Pfückchen', 'Pfückelein', 'Pfücklein', 'Pfückslein', 'Pfützlein', 'Pöckchen', 'Pöckel', 'Pöckelchen', 'Püchlein']"
Pickel,"['Eiterpickelein', 'Pickelchen', 'Pickelein']"
Eiß,"['Eißlein', 'Geeißlein']"
Knoppe,"['Elektrisierknöppelein', 'Garbenknöppelein', 'Knopperlein', 'Knöppchen', 'Knöppelchen', 'Knöppeleinbrei', 'Knöpperlein']"
treten,['Elfentrittchen']
Krelle,['Ellenkrellein']
Eller,"['Ellerlein', 'Schaffellerlein']"
Ende,"['Endel', 'Endlein']"
Engel,"['Engelchen', 'Engelein', 'Engelsbäcklein', 'Lehrerengelein', 'Schneeengelein']"
Anke,['Enkel']
Enkel,['Enkelein']
wackeln,"['Entenwackelein', 'Gewackel', 'Wackel', 'Wackelein', 'Wackerl', 'Wackeslein', 'Zischewackel']"
Wieber,"['Entenwieberlein', 'Gänsewieberlein', 'Wiebelein', 'Wieberlein']"
Ente,['Entlein']
Rang,"['Erbirnenränglein', 'Erdbirnenrängelein', 'Erdbirnleinränglein', 'Erdäpfelrängelein', 'Grundbirnerangelein', 'Rangelein', 'Ranglein', 'Rängelein', 'Rängerlein', 'Ränglein']"
schleichen,"['Erbschleicherei', 'Schleicherlein']"
Erbse,"['Erbslein', 'Kichererbslein']"
horgeln,"['Erdbirnehorgelein', 'Horgel', 'Hurgel', 'Hurgelein', 'Hörgel', 'Schneehorlein', 'Schneehurgel', 'Schneehürgel']"
Furche,"['Erdbirnenfürchlein', 'Erdbirnfürchlein', 'Erdäpfelfürchlein', 'Furchen', 'Furchlein', 'Fürchlein', 'Grundbirnenfürchlein', 'Kartoffelfurchen', 'Sommerfurchen']"
Hieb,"['Erdbirnenhieblein', 'Erdäpfelshieblein', 'Hackhiebelein', 'Hiebslein', 'Häulein', 'Rebenhieblein', 'Spitzhieblein', 'Stöckhiebelein', 'Stöckhieblein']"
Nocke,"['Erdbirnennockelein', 'Erdäpfelnockerlein', 'Nockelein', 'Nocklein']"
Schock,"['Erdbirnenschockelein', 'Schöckel']"
schoppen,"['Erdbirnenschoppelein', 'Erdbirnschoppelein', 'Fransenschoppelein', 'Geschopsel', 'Grundbirnenschöppelein', 'Haarschoppel', 'Klößschöppelein', 'Schoppel', 'Schoppelein', 'Schopperlein', 'Schöppel', 'Schöppelein', 'Schöpperl']"
Reihe,"['Erdbirnreihelein', 'Erdäpfelsreihelein', 'Reihelein', 'Reihlein', 'Rübenreihelein']"
schnitzen,"['Erdbirnschnitzelein', 'Erdäpfelschnitzlein', 'Schnipselein', 'Schnitzel', 'Schnitzelein', 'Schnitzerlein', 'Schnitzlein', 'Zuckerrübenschnitzel', 'Äpfelschnitzlein']"
Mande,"['Erdmändlein', 'Mandel']"
Pamper,"['Erdäpfelpamperlein', 'Hannepampel', 'Hasenpämperlein', 'Mehlpämperlein', 'Pamperlein', 'Pampferlein', 'Pämperlein']"
patschen,"['Erdäpfelpatscherlein', 'Grundbirnpatschelein', 'Grundbirnspatscherlein', 'Händpatschelein', 'Kartoffelpatschelein', 'Patschel', 'Patschelein', 'Patscherei', 'Patscherlein', 'Patschi', 'Patschlein', 'Pätschelein', 'Pätscherlein', 'Pätschlein', 'Tollpatschelein']"
Pflug,"['Erdäpfelpflüglein', 'Pflugscharrlein', 'Pflugschäuferl', 'Pflugstössel', 'Schneepflüglein']"
Poppe,"['Erdäpfelpoppelein', 'Haarpoppel', 'Haarpöpperlein', 'Hasenpoppelein', 'Hasenpöppelein', 'Herzenspoppelein', 'Herzepoppel', 'Herzepoppelein', 'Herzipoppi', 'Herzpoppelein', 'Hirschpoppelein', 'Hirschpöppel', 'Lehrerpoppel', 'Lehrerpoppelein', 'Maispoppel', 'Maispoppelein', 'Maispöppelein', 'Märzenpoppelein', 'Pappelpoppelein', 'Poppel', 'Poppelchen', 'Poppelein', 'Pöppel', 'Schneepoppel', 'Schwitzpöppelein']"
puffen,"['Erdäpfelpufferlein', 'Grundbirnenpufferlein', 'Pufferlein']"
Brei,['Erdäpfelsbreilein']
Stolle,"['Erdäpfelstöllein', 'Kümmelstöllchen', 'Kümmelstöllein', 'Kümmelstöllelein', 'Kümmelstöllerl', 'Mohnstollein', 'Mohnstöllchen', 'Mohnstöllein', 'Mohnstöllelein', 'Salzstöllchen', 'Salzstöllein', 'Salzstöllelein', 'Semmelstöllein', 'Stollchen', 'Stollein', 'Stollwecklein', 'Stöllchen', 'Stöllein', 'Stöllelein', 'Stöllerl']"
Transch,"['Erdäpfeltränschlein', 'Transchelein', 'Transcherdäpfel', 'Tränschlein']"
Wickel,"['Erdäpfelwickelein', 'Wickelein']"
Erker,['Erkerlein']
Erle,"['Erlein', 'Roterlein', 'Weißerlein']"
Elritze,['Erlitzlein']
Gabel,"['Erntegabelein', 'Erntegäbelein', 'Früchtegäbelein', 'Gabelchen', 'Gabelein', 'Garbengabelein', 'Getreidegabelein', 'Getreidgabelein', 'Gäbelein', 'Gäblein', 'Heugabelein', 'Heugäbelein', 'Korngäbelein', 'Spießgäbelein', 'Stechgäbelein', 'Ährengäbelein']"
Ernte,['Ernterechen']
scheu,"['Erntescheusal', 'Kellerscheusal', 'Mäusscheusal', 'Scheusal', 'Strohscheusalein']"
Geiß,"['Erstlingsgeißlein', 'Geißchen', 'Geißel', 'Geißelein', 'Geißhäppelein', 'Geißlein', 'Haberngeißlein', 'Kieferngeißlein', 'Tannengeißlein', 'Zuchtgeißlein']"
Esche,"['Eschelein', 'Eschlein', 'Langeschel']"
Esel,"['Eselein', 'Traumeselein']"
essen,"['Essendüppchen', 'Esserei', 'Esshäfelein', 'Mitesserlein']"
Kübel,"['Essenkübelein', 'Esskübelein', 'Holzkübelein', 'Kuhkübelein', 'Kübelein', 'Mehlkübelein', 'Melkkübelein', 'Milchkübelein', 'Salzkübelein', 'Schmalzkübelein', 'Schöpfküblein', 'Suppenkübelein', 'Wasserkübelein']"
Tender,['Essentenderlein']
tragen,"['Essentragel', 'Essentragelein', 'Essentragerl', 'Essentragerlein', 'Essentragtöpflein', 'Essenträgerlein', 'Pfarrsträgel', 'Suppentragerlein', 'Suppenträgerl', 'Suppenträgerlein', 'Tragel', 'Tragerlein', 'Trägel', 'Trägerlein', 'Trägernagel', 'Wedelträgerlein']"
Krug,"['Essigkrüglein', 'Krügel', 'Krüglein', 'Milchkrügel', 'Milchkrüglein', 'Steinkrüglein', 'Wetzsteinkrüglein']"
Mücke,"['Essigmücklein', 'Herrgottsmückelein', 'Kühemücklein', 'Mückel', 'Mückelein', 'Mücklein']"
Latz,"['Esslätzlein', 'Geiferlatzel', 'Geiferlatzlein', 'Geiferlätzchen', 'Geiferlätzel', 'Geiferlätzlein', 'Latzel', 'Latzlein', 'Lätzchen', 'Lätzel', 'Lätzlein', 'Schlabberlätzlein']"
Schrank,"['Essschränklein', 'Fliegenschränklein', 'Glasschränklein', 'Kannelschränklein', 'Kannenschränklein', 'Küchenschränkel', 'Küchenschränklein', 'Obstschränklein', 'Schränklein', 'Speisschränklein', 'Vorratsschränklein']"
Etage,['Etagerelein']
Etikett,['Etikettlein']
Fachoze,['Fachozi']
Fack,"['Fackel', 'Fackelein', 'Milchfackelein']"
Fageln,['Fagel']
Fahne,"['Fahnelein', 'Fahnerlein', 'Fähnchen', 'Fähnel', 'Fähnlein', 'Troddelfähnlein']"
fahren,"['Fahrerei', 'Fuhrlein', 'Führlein']"
Meister,"['Fallmeisterei', 'Meisterlein', 'Schulmeisterlein']"
Schirm,"['Fallschirmchen', 'Fallschirmlein', 'Regenschirmchen', 'Regenschirmlein', 'Schirmchen', 'Sonnenschirmlein']"
falzen,['Falzhobel']
fangen,"['Fangelein', 'Gimpelfängerei']"
Fant,"['Fantel', 'Fantelein']"
Farbe,['Farbbeutel']
Faser,"['Fasel', 'Faserlein']"
Zelte,"['Fastenzeltlein', 'Zeltchen', 'Zeltel', 'Zeltlein']"
Fasan,['Fasänlein']
Fatsche,['Fatschen']
Fatzschnur,['Fatzschnürlein']
Faxe,"['Faxerei', 'Fixfaxerei']"
Fechser,['Fechserlein']
grapschen,"['Federgrapschel', 'Grapscherlein']"
Feder,"['Federlein', 'Schneefederlein']"
Mappe,['Federmäpplein']
fegen,"['Fegerlein', 'Feglein', 'Fegsel', 'Handfegerlein', 'Krottenfegsel', 'Schlotfegerlein']"
fehlen,['Fehlblättchen']
Tag,['Feiertagsgurgel']
Feile,"['Feihelein', 'Feilein', 'Feilel', 'Feilelein', 'Feitel']"
Feim,"['Feimelein', 'Feimlein']"
Feld,"['Feldel', 'Feldwebel', 'Stabsfeldwebel']"
Tiegel,"['Feldtiegelein', 'Schmalztiegelein', 'Schmiertigelein', 'Schöpftiegelein', 'Tiegelein', 'Wasserkrantiegelein', 'Wassertiegelein']"
Felge,"['Felgelein', 'Felglein', 'Lachfelgelein', 'Schlitzohrenfelglein']"
Fenster,['Fensterchen']
Rahmen,"['Fensterrähmlein', 'Rähmlein', 'Türrähmelein']"
Sims,['Fenstersimslein']
Ferkel,"['Ferkelchen', 'Ferkelein', 'Ferklein', 'Spanferkelein']"
Fesen,['Feselein']
Fesel,['Feslein']
Polster,"['Fettpölsterlein', 'Pölsterlein']"
Fetzen,"['Fetzel', 'Fetzelein', 'Fetzlein', 'Finzelein', 'Fitzelein', 'Papierfetzlein', 'Papierfitzelein', 'Reklamierfetzlein', 'Zündfetzlein']"
Feuer,"['Feuerl', 'Feuerlein']"
Fichte,"['Fichtel', 'Fichtenkühlein', 'Fichtennadel', 'Fichtenäpfel', 'Fichtlein', 'Kirchweihfichtlein']"
fickeln,"['Fickel', 'Gefickel', 'Herumgefickel']"
Fiesel,['Fieselein']
Figur,['Figurchen']
Finger,"['Fingerchen', 'Fingerl', 'Fingerlein']"
Hut,"['Fingerhütlein', 'Hagehütlein', 'Hutel', 'Hütlein', 'Judenhütchen', 'Kapotthütel', 'Kapotthütlein', 'Kupferhütlein', 'Pfaffenhütchen', 'Tirolerhütel', 'Zündhütchen', 'Zündhütel', 'Zündhütlein']"
Knaup,"['Fingerknöppel', 'Knoppelein', 'Knöppel', 'Knöppelein', 'Knüppel', 'Knüppelein', 'Schnapsknöppelein']"
Nudel,"['Fingernudelein', 'Kartoffelnudelein', 'Nudelein', 'Nudelstäbchen', 'Nüdelein']"
Pratze,"['Fingerprätschen', 'Pratzelein']"
Fink,['Finklein']
finzen,['Finzlein']
firm,['Firmbündel']
Friedrich,"['Fischfritzlein', 'Zappelfritzlein']"
Kranz,"['Fischkränzlein', 'Kränzchen', 'Kränzel', 'Kränzlein', 'Nusskränzlein', 'Rosenkranzel', 'Rosenkränzlein']"
Fisimatenten,"['Fisimagockelein', 'Fisimatentelein']"
fitzen,['Fitzerlein']
Fize,['Fizelein']
Reiste,"['Flachsreistlein', 'Reistlein']"
gankeln,"['Flammengankel', 'Gankel', 'Gankelein', 'Gankerlein', 'Ohrgankelein', 'Schangankel', 'Springinkel', 'Spritzginkel']"
flandern,"['Flandelein', 'Flanderlein']"
Flank,"['Flankel', 'Flankelein', 'Flankerl']"
Pfropf,"['Flaschenpfropfel', 'Pfropfel', 'Pfröpfel', 'Pfröpflein', 'Pförpfel', 'Pförpfelein', 'Propfel', 'Propfelein', 'Pröpfel']"
Flat,['Flatel']
Flaum,['Flaumfederlein']
Franse,"['Fleischfränslein', 'Fransküchlein', 'Gefransi']"
Fleisch,['Fleischfässlein']
pflanzen,"['Fleischpflanzel', 'Fleischpflanzlein', 'Köhlpflänzchen', 'Pflanzlein', 'Pflänzchen', 'Pflänzel', 'Pflänzlein', 'Rangepflänzlein', 'Rangesenpflänzlein', 'Rangespflänzlein', 'Rummelsepflänzlein', 'Runkelpflänzlein', 'Rübenpflänzlein', 'Salatpflänzlein', 'Schotenpflänzlein', 'Setzpflänzlein']"
Schaff,"['Fleischschäffel', 'Fleischschäfflein', 'Handschäffel', 'Kälberschäfflein', 'Saufenschäffel', 'Schäffel', 'Schäffelein', 'Schäfferl', 'Schäfflein', 'Säuschäfflein', 'Tränkschäffel', 'Tränkschäfflein', 'Wasserschäffel', 'Wasserschäfflein']"
Stücht,"['Fleischstüchtlein', 'Salzstüchtlein']"
Tonne,"['Fleischtönnchen', 'Tönnlein']"
flennen,['Flennerei']
Maul,"['Fletschmäulein', 'Kirschmäulein', 'Leckermäulchen', 'Leckermäullein', 'Maulerei', 'Muli', 'Mäulchen', 'Mäulein', 'Pappelmäulchen', 'Pappelmäulein', 'Pappelmäullein', 'Pfennigmäulchen', 'Plappermäulchen', 'Plappermäulein', 'Puppenmäulchen', 'Schafmäulein', 'Schleckermäulein', 'Schmollmäulein', 'Süßmäulchen']"
flicken,['Flickerei']
Pfusch,"['Flickpfuscherei', 'Pfuscherei']"
Schuster,['Flickschusterei']
Georg,"['Fliegengirgel', 'Gerglein', 'Girgel', 'Gänsgergel', 'Hansgirgel', 'Heringsgerglein', 'Jörglein', 'Latschengori', 'Pomadengirgel', 'Schloddergori', 'Schürgergel']"
heichen,['Fliegenheichsel']
fliegen,"['Fliegerlein', 'Flugnandel']"
Flimmer,"['Flimmel', 'Flimmerlein']"
Flinse,['Flinslein']
Flint,['Flintlein']
Flitsch,"['Flitschelein', 'Flitschlein']"
flittern,"['Flittchen', 'Flittlein']"
flunkern,['Flunkerei']
flach,['Flächel']
Flocke,"['Flöcklein', 'Schneeflöckchen', 'Schneeflöcklein']"
Floh,['Flöhlein']
pfletschen,"['Flönscherei', 'Pflenscherei', 'Pfletscherei', 'Pflutschel']"
Fluss,['Flösschen']
Flöte,['Flötlein']
Flügel,"['Flügelein', 'Flügellein']"
Fohlen,['Fohlein']
Föhre,"['Fohrel', 'Fohrenbutzelein', 'Fohrlein', 'Föhrel', 'Föhrenbutzel', 'Föhrlein']"
quack,"['Fohrquackelein', 'Nestquackchen', 'Nestquackel', 'Nestquackelein', 'Nestquacklein', 'Nestquäcklein', 'Nestquäklein', 'Quackel', 'Quackelchen', 'Quackelein', 'Quackerlein', 'Quagel']"
Forst,['Forstersweglein']
Fotze,"['Fotzenhänsel', 'Fötzchen', 'Hundsfotzlein', 'Hundsfötzlein']"
Franzose,"['Franzel', 'Französchen']"
Hand,"['Frauhändlein', 'Handhäckel', 'Handhäcklein', 'Handschaffel', 'Hendel', 'Händel', 'Händelein', 'Händlein', 'Händschaufel', 'Linkshändel', 'Schmutzhändlein', 'Teufelshändlein']"
frech,"['Frechchen', 'Frechpoldi']"
Frede,"['Fredlein', 'Hackfredlein', 'Peckfredlein']"
fressen,"['Fressdümpfel', 'Fresserei', 'Fresserlein']"
Wasser,"['Freudenwässerlein', 'Lehrbubenwässerlein', 'Rülpswasserlein', 'Rülpswässerlein', 'Wassergrandtiegelein', 'Wassermotzelein', 'Wasserofenlein', 'Wassertatschen', 'Wasserwännlein', 'Wässerlein']"
frisch,['Frischelein']
Frosch,"['Froschmaulein', 'Fröschchen', 'Fröschlein', 'Hemdfröschlein', 'Nackefröschel', 'Nackefröschlein', 'Nacketfröschchen', 'Nacketfröschlein', 'Nacktelein', 'Nacktfröschlein']"
Wampe,"['Froschwampel', 'Gewampel', 'Wampel', 'Wampelein', 'Wamperl', 'Wamplein', 'Wämpel']"
sprudeln,"['Fruchtsprudel', 'Himbeersprudel', 'Hollersprudel', 'Orangensprudel', 'Sprudel', 'Strudelsprudel', 'Süßsprudel', 'Zitronensprudel']"
frutzen,['Frutzerei']
Frack,"['Fräckel', 'Fräcklein', 'Kirchenfräcklein', 'Stadtfräckchen']"
Fratze,['Frätzlein']
schleifen,"['Fröschgeschleifri', 'Geschleifi', 'Schleifelein', 'Schleiferlein', 'Schleifetslein', 'Schleiflein', 'Schleispindel']"
Frucht,"['Früchtel', 'Früchterl', 'Früchtlein']"
putzen,"['Frühjahrsputzerei', 'Magenausputzerlein', 'Magenputzerlein', 'Ofenputzerlein', 'Oferputzerlein', 'Putzerei']"
rein,"['Frühjahrsreinmachen', 'Reinemachen']"
stöbern,"['Frühjahrsstöberei', 'Stöberei']"
Pfad,"['Fuchslochpfädchen', 'Fußpfädlein', 'Hasenpfädlein', 'Heckepfädlein', 'Holzpfädlein', 'Lauspfädlein', 'Läusepfädlein', 'Läuspfadel', 'Läuspfadlein', 'Läuspfädchen', 'Pfadel', 'Pfädchen', 'Pfädlein', 'Pirschpfädlein', 'Waldpfadel', 'Waldpfädchen', 'Waldpfädel', 'Waldpfädelchen', 'Waldpfädlein']"
fuchteln,['Fuchtel']
Fuder,"['Fudel', 'Fuderl', 'Fudlein', 'Füderlein']"
Funzel,['Funzelein']
Furz,"['Furzerei', 'Fürzchen', 'Fürzel', 'Hasenfürzlein', 'Judenfürzchen', 'Judenfürzlein', 'Knallfürzlein']"
Fussel,['Fusselein']
Futter,"['Futterfässlein', 'Fütterkartoffel']"
Kammer,"['Futterkämmerlein', 'Kammerlein', 'Schlafkämmerlein']"
Schober,"['Futterschöberlein', 'Gerstenschöberlein', 'Grundbirnenschöbelein', 'Grundbirnschöbel', 'Heuschoberlein', 'Heuschöberlein', 'Schoberl', 'Schoberlein', 'Schöbel', 'Schöbelein', 'Schöberl', 'Schöberlein', 'Strohschöberlein']"
Fitz,['Futzel']
Schemel,"['Fußschemelchen', 'Fußschemelein', 'Melkschemelein', 'Schemelchen', 'Schemelein', 'Trittschemerl', 'Türschemerl']"
Waage,"['Fußwaaglein', 'Waagenstängel', 'Waagscheitleinstäschlein', 'Wäglein', 'Zuwäglein']"
Fach,['Fächlein']
Fahrt,"['Fährtel', 'Fährtlein']"
Fase,['Fäserlein']
Faust,"['Fäustel', 'Fäustelein', 'Fäustlein', 'Handfäustel', 'Handfäustlein', 'Steinfäustel', 'Steinhauersfäustlein']"
Fuchs,"['Füchslein', 'Röhrenfüchslein']"
Füllen,"['Füllchen', 'Füllein', 'Füllenchen']"
fünf,"['Fünferl', 'Fünferlein', 'Fünfzigerlein']"
Fünf,['Fünftel']
Käfer,"['Fünkleinskäferlein', 'Glückskäferlein', 'Glühkäferlein', 'Goldkäferlein', 'Herrgottskäferlein', 'Herrgottskühlein', 'Herzkäferlein', 'Himmelskäferlein', 'Johanniskäferchen', 'Johanniskäferl', 'Johanniskäferlein', 'Junikäferchen', 'Junikäferl', 'Käferlein', 'Leuchtkäferchen', 'Leuchtkäferl', 'Leuchtkäferlein', 'Marienkäferl', 'Marienkäferlein', 'Mistkäferlein', 'Sternkäferlein']"
Furt,['Fürtlein']
Fuß,"['Füßchen', 'Füßel', 'Füßlein', 'Gefußel', 'Gänsefüßchen', 'Hennenfüßlein', 'Herrgottsfüßchen', 'Hexenfüßlein', 'Krackenfüßlein', 'Krähenfüßlein', 'Rehfüßlein', 'Saufüßlein', 'Schweinsfüßlein', 'Säufüßchen', 'Säufüßlein']"
gamper,['Gampelein']
gehen,"['Gangel', 'Gänglein']"
Garbe,"['Garbengäbelein', 'Garbgäbelein']"
Knebel,"['Garbenknebelein', 'Knebelein', 'Waagknebelein']"
Pflock,"['Garbenpflöckel', 'Holzpflöcklein', 'Pflöckel', 'Pflöckelein', 'Pflöcklein']"
Spieß,"['Garbenspießelein', 'Garbenspießerlein', 'Spießel', 'Spießelein', 'Spießerl', 'Spießerlein', 'Spießlein']"
Kräuel,['Gartenkräuelein']
Garten,"['Gartlein', 'Gärtlein', 'Hasengartel', 'Hasengartlein', 'Hasengärtchen', 'Hasengärtel', 'Hasengärtlein', 'Hausgärtlein', 'Krautgartlein', 'Ostergartel', 'Ostergärtchen', 'Ostergärtel', 'Ostergärtlein', 'Zahlengärtlein']"
Gasse,"['Gassel', 'Gässlein', 'Hohlgässlein', 'Strichgässlein']"
gatschen,"['Gatscherlein', 'Gatschi']"
Gatter,['Gatterlein']
gatzen,['Gatzerlein']
Gaul,"['Gaulein', 'Gäuelchen', 'Gäulchen', 'Gäulein', 'Gäuleinlein', 'Hoppegäulein', 'Hottegaulein', 'Hottegäulein', 'Huckelgäulein', 'Hügäulein', 'Hügäulel', 'Reitergaulein', 'Reitergäulein', 'Schaukelgäulein', 'Schockelgaulein', 'Schockelgäulein', 'Wiegegäulein']"
gauzen,"['Gauzerei', 'Gauzerlein', 'Gäuzerei']"
rodeln,"['Gebirgsrodel', 'Rodel']"
brummen,['Gebrummel']
barmen,['Gebärmel']
daffeln,['Gedaffel']
dichten,['Gedichtlein']
faseln,['Gefasel']
Fieder,['Gefiederlein']
fade,['Gefädi']
Rock,"['Gehröcklein', 'Kirchenröcklein', 'Röcklein', 'Unterröcklein']"
hummen,['Gehümpel']
Lappen,"['Geiferlapplein', 'Geiferläppel', 'Halsläpplein', 'Läppchen', 'Läppelein', 'Läpplein', 'Ohrlappel', 'Ohrläppchen', 'Ohrläppel', 'Ohrläpplein', 'Poussierlapplein', 'Saugläpplein', 'Sützelläppchen']"
Geige,"['Geigel', 'Geigerei']"
Geist,['Geistlein']
Trieb,"['Geiztrieblein', 'Trieblein', 'Üchsentrieblein']"
Häpper,"['Geißhäpperlein', 'Glatzenhäppel', 'Happeschen', 'Häbeschen', 'Häppel', 'Häpperl', 'Häpperlein', 'Häppeschen', 'Häppeslein', 'Kieferhäppel', 'Tannenhäppel', 'Tannenhäppelein']"
raufen,"['Geißrauferei', 'Raufchen', 'Raufel', 'Rauflein']"
Zicke,"['Geißzickel', 'Geißzicklein', 'Zickel', 'Zickelchen', 'Zickelein', 'Zicklein', 'Zickleindoldlein']"
jodeln,['Gejodel']
kippeln,['Gekippel']
Knoten,"['Geknotel', 'Geknötel', 'Knotel', 'Knötelei', 'Knötlerei', 'Tannenknotel']"
krakel,"['Gekrale', 'Krakelein']"
kringeln,['Gekringel']
laufen,"['Gelauferi', 'Gelaufi', 'Laufel', 'Lauferei', 'Lauferlein', 'Läufel', 'Läuferlein', 'Mordslauferei']"
gelb,"['Gelbelein', 'Gelberlein']"
Lied,"['Geliedel', 'Schlumperliedlein']"
gelt,['Gelteslein']
Lust,"['Gelustelein', 'Gelüstlein', 'Lüstlein']"
Mansch,"['Gemanschi', 'Manschi']"
Matsch,"['Gematscheri', 'Gematschi', 'Katzenmatschen', 'Matscherei']"
Teil,"['Gemeindeteilein', 'Teilein']"
meren,"['Gemeri', 'Zusammenmeri']"
naschen,"['Genaschlein', 'Nascherei', 'Näscherlein']"
nissig,['Genissel']
nörgeln,"['Genörgel', 'Nörglerei']"
Nase,"['Genüsel', 'Naselein', 'Rotznäschen', 'Schnürpfnäslein']"
posseln,['Gepossel']
quasseln,['Gequassel']
rappeln,"['Gerappel', 'Rappel', 'Rappelein', 'Räppel']"
rasseln,"['Gerassel', 'Steinrassel']"
reden,"['Geredi', 'Geredsel']"
Reiter,['Gereiteri']
Streit,"['Gerichtstreiterei', 'Kinderstreiterei', 'Mordsstreiterei', 'Streiterei']"
Rotz,"['Gerotzel', 'Rotzerlein', 'Rötzlein']"
sieden,"['Gerstensiedel', 'Gerstensützel', 'Gesotteri', 'Gesotti', 'Siederdäpfel', 'Sotteri', 'Sudel', 'Süttsel', 'Sützel']"
Gerste,['Gerstlein']
Gerte,['Gertlein']
Ruhe,"['Geruhelein', 'Rühlein']"
Runzel,"['Gerunzelein', 'Runzelein', 'Runzlein']"
Grus,"['Gerusel', 'Grisel', 'Griselein', 'Grislein', 'Grüselein']"
rösten,"['Geröstchen', 'Geröstelein', 'Grundbirnenrösterlein']"
sabbern,"['Gesabbel', 'Sabberlein']"
Schale,"['Geschal', 'Schalein', 'Schälein', 'Äpfelgeschälein']"
gescheit,"['Gescheiterlein', 'Gescheitlein']"
schenken,['Geschenklein']
Geschichte,['Geschichtlein']
Geschirr,"['Geschirri', 'Milchgeschirrlein']"
schlecken,"['Geschleckerei', 'Schleckerei', 'Schleckerlein']"
Schlamp,"['Geschlumpel', 'Schlampel', 'Schlamperei', 'Schlamperlein', 'Schlumpelein', 'Schlumperei', 'Schlumpumpel', 'Schlämperlein']"
schmarren,"['Geschmarri', 'Geschmarrlein', 'Schmarrerei', 'Schmarrerlein']"
schmieren,"['Geschmieri', 'Schmiererei', 'Schmierkätzlein']"
Schmus,"['Geschmusi', 'Schmuserei', 'Schmuserlein', 'Schmusheiraterei', 'Schmusi']"
schmecken,"['Geschmäcklein', 'Gutschmeckerlein', 'Schmeckelein', 'Schmeckerblättlein', 'Schmeckerl', 'Schmeckerlein', 'Schmeckersträuchlein']"
schnalzen,"['Geschnalzi', 'Ohrenschnälzerlein', 'Schnalzel', 'Schnelzerlein']"
Geschufe,['Geschnuferi']
schnürpf,"['Geschnürpfel', 'Kaffeeschnürpfel', 'Kannenschnürpfel', 'Preßsackschnürpfel', 'Reibigschnürpsel', 'Schnürpel', 'Schnürpfel', 'Schnürpfelein', 'Schnürpferei', 'Schnürpflein', 'Wurstschnürpfel', 'Wurstschnürpfelein']"
schwafeln,"['Geschwafel', 'Schwafel']"
Geschwister,"['Geschwisterlein', 'Geschwistertöchterlein']"
schwären,['Geschwürlein']
schöpfen,"['Geschöpflein', 'Schöpfel', 'Schöpferl', 'Schöpferlein', 'Wasserschöpferlein']"
Geselle,['Gesellschaftlein']
Gesicht,"['Gesichtlein', 'Puppengesichtlein']"
Gesinde,"['Gesindel', 'Stadtgesindel']"
Spaß,"['Gespaßvogel', 'Gespäßlein', 'Späßlein']"
Gespenst,['Gespenstlein']
spielen,"['Gespiel', 'Spiel', 'Spielerei', 'Taschenspielerei', 'Windspiel']"
sporzen,"['Gesporzi', 'Gesporzlein', 'Sporzi']"
streifen,"['Gestreifel', 'Streifchen', 'Streifel', 'Streifholzstöcklein', 'Streiflein', 'Streifstöcklein', 'Striffel']"
Streu,"['Gestreusel', 'Streufagel', 'Streutangel']"
Stupf,"['Gestupfel', 'Grasstupfel', 'Haberstupfel', 'Heustupfelein', 'Stoppelein', 'Stupfel', 'Stupfelein', 'Stupflein', 'Stöpfsel', 'Stüpfel']"
Staffel,"['Gestäffelein', 'Kellerstapflein', 'Läusestaffelein', 'Staffelein', 'Stapfelein', 'Stapflein', 'Stäffelchen', 'Stäffelein', 'Stäpfelein']"
Gestalt,['Gestältlein']
stüren,['Gestüri']
Gesocks,['Gesöcklein']
tappen,"['Getappel', 'Katzentapplein', 'Nachttappelein', 'Schultäppelein', 'Tappchen', 'Tappel', 'Tappelein', 'Tapperl', 'Tapperlein', 'Tappeslein', 'Täppelchen', 'Täppelein', 'Täppleslein']"
tippeln,['Getippel']
Getreide,"['Getreidegäbelein', 'Getreidgäbelein', 'Getreidsgäbelein']"
Hütte,"['Getreidehüttlein', 'Hüttlein']"
trippeln,"['Getrippel', 'Trippel', 'Trippelein', 'Tripplein']"
tuscheln,"['Getuschel', 'Tuschelei']"
Vieh,"['Geviehlein', 'Viecherei']"
Gewehr,['Gewehrlein']
winseln,['Gewinsel']
wirr,"['Gewirri', 'Gewirrl', 'Wirrerbüschel', 'Wirri']"
